Sample	NMR_2-Methylbutyrate	NMR_Lactate	NMR_Alanine	NMR_Tyrosine	NMR_Isoleucine	NMR_Leucine	NMR_Valine	NMR_Lysine	NMR_Succinate	NMR_Glycine	NMR_b_arabinose	NMR_b_xylose	NMR_Acetate	NMR_Propionate	NMR_Butyrate	NMR_Glucose	NMR_Isovalerate	NMR_Uracil	NMR_Hypoxanthine	Tryptophan_Metabolites_5-hydroxyindole acetate	Tryptophan_Metabolites_melatonin (pg/mg)	Tryptophan_Metabolites_anthranilate (pg/mg)	Tryptophan_Metabolites_indole-3-propionic acid	Tryptophan_Metabolites_3-methylindole (relative; raw peak area only)	Tryptophan_Metabolites_Tryptophan	Tryptophan_Metabolites_Kynurenate (no IS)	Tryptophan_Metabolites_Kynurenine (no IS)	Tryptophan_Metabolites_Serotonin	Tryptophan_Metabolites_tryptamine	Tryptophan_Metabolites_indole-3-acetic acid (no IS)	Tryptophan_Metabolites_indole	BA_Metabolites_Deoxycholic acid	BA_Metabolites_Cholic acid	BA_Metabolites_Ursodeoxycholic acid	BA_Metabolites_Lithocholic acid	BA_Metabolites_Chenodeoxycholic acid	BA_Metabolites_Deoxycholic acid sulphate	BA_Metabolites_Taurocholic acid	BA_Metabolites_Glycocholic acid	BA_Metabolites_Taurodeoxycholic acid	BA_Metabolites_Glycodeoxycholic acid	BA_Metabolites_Glycochenodeoxycholic acid	BA_Metabolites_Taurochenodeoxycholic acid
20.T.6	23.08930763	16.57771412	53.65044866	7.408842395	21.26165888	46.69811961	18.046648480000002	17.67690723	25.1577179	20.32589413	5.193950027	4.285553014	502.1574521	130.3994792	109.2551716	2.189912697	41.69877795	2.380745895	3.579473658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10600.95702	379.3804094	391.3187135	290.0584795	375.4508772	80.58567251	NA	31.71374269	NA	NA	8.100584795	NA
68.T.4	12.21496263	13.56257233	35.22236935	5.280175645	12.98267218	30.70677681	11.34599209	13.63299726	18.5717213	18.06503729	5.702238725	4.674343997	139.0470196	44.40046899	37.06412799	2.244708167	29.06453812	1.523116501	0.950741441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18526.74977	40.59931507	722.05	1777.543379	51.11803653	23.86826484	NA	NA	NA	NA	NA	NA
61.T.1	14.21904047	26.24045302	83.98267457	13.42108271	34.99730366	69.2968456	28.52656078	44.247406	51.25905915	27.1215182	5.414048902	4.904880907	877.7227308	207.7016828	79.27043749	6.882531124	30.45423472	2.124165844	1.119702665	0.10618063	0.444491719	9.168199918	2.151462467	5813	51.40729961	0.049999676	0.229093702	0.181928608	4.804974837	45.99085494	85.85168287	5890.96523	22975.091950000002	6475.066092	591.0364943	4113.764655	287.7227011	NA	201.5724138	NA	NA	184.0655172	NA
15.T.0	15.04209792	15.3367168	48.22455328	8.042270631	19.50511703	56.82799959	17.51618267	18.61237303	19.1391914	29.84168901	3.722589027	2.884329656	478.4496156	120.5569754	61.98777839	4.476899814	34.88789183	1.090785972	0.940807121	0.0536	0.157949008	11.93735766	2.656117279	558298	14.56591808	0.382193606	0.133324843	0.476671924	7.275606683	72.58846194	98.84516887	19142.80624	448.7771231	1214.099133	1691.013865	242.2067591	9974.303293	NA	58.07694974	NA	80.74228769	36.85112652	NA
6.T.Flare	21.92140814	22.49865328	80.92565511	12.98927264	33.12646706	70.6626286	27.10687465	31.37972384	31.29942384	32.64433101	5.528659302	3.752418057	468.2594773	117.626704	76.17106548	4.830210589	29.25175977	3.700653127	1.917009638	0.0505	0.124012546	4.922723932	2.975522297	13775	49.05060788	0.091799634	0.127123051	0.357476099	2.510249865	62.74663087	42.06107763	7078.084348	122.5582609	82.36666667	2391.206377	64.36086957	6047.495362	NA	NA	NA	29.74753623	23.40347826	NA
15.T.2	18.28671361	12.87457362	46.99223811	7.999478595	18.77750028	45.28898758	15.37053576	15.09077775	17.56780452	15.80370656	3.970652712	3.822559419	778.0183886	178.7769045	78.77237538	9.703646979	35.96416632	1.730438108	0.925725119	0.0107	0.108682848	19.75640787	2.41515144	164500	7.077150516	0.761731811	0.127464112	0.104206459	6.46850485	21.94739237	68.84521698	15166.46681	136.4383621	500.0575431	1015.334267	98.38491379	10872.30431	NA	38.59310345	NA	NA	7.448706897	NA
4.T.6	20.89339726	16.6313723	59.13856322	6.85975873	22.71464513	45.58337508	19.67078342	20.00029337	29.11094363	20.37566249	3.556306779	3.289108459	398.2229883	104.4904703	70.87633692	3.68583468	39.60341878	2.292091613	3.771431705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15399.36911	35.82710027	392.9850949	188.5813008	57.2300813	17.08807588	NA	NA	NA	NA	NA	NA
60.T.4	12.6275526	18.22325761	57.07552799	10.21318057	23.54349711	52.53546917	21.12030383	22.33888438	28.41172802	22.25601085	4.429767484	3.315594415	534.5179604	88.25980247	86.98964766	6.171429888	25.47362316	3.269284221	4.771456709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13358.21425	75.43561254	583.2062678	1585.020798	36.99173789	847.2683761	NA	NA	NA	31.54985755	21.05669516	NA
65.T.2	18.96085273	14.52804597	38.61717694	6.160506757	15.88312246	30.64415958	13.74658191	14.5047635	23.66559123	12.89697399	3.131327325	3.102173124	533.4964067	116.3293153	113.6377629	2.72418416	42.7707328	2.031218871	3.248996419	0.031	0.461536891	4.747105632	3.024814035	1389102	8.236504305	0.312916446	0.168917382	1.167623557	0.21582711500000001	10.97326647	42.42611372	10773.93808	39.20247678	803.7860681	1101.796594	82.73591331	NA	NA	85.73498452	NA	NA	18.5993808	NA
65.T.5	14.33802136	12.86082173	42.96446445	5.336313985	14.93517951	29.26709995	13.37070256	21.80001596	26.1278733	12.15731075	3.988678698	3.265054901	571.9203703	103.797904	96.05705217	3.88776271	29.70467793	1.592124995	2.449928584	0.0236	0.18963945199999999	9.543001909	4.377356841	1251374	8.212058546	0.758856005	0.156232729	0.487078752	0.123936823	117.3864351	25.44207048	14677.50867	31.93410405	596.4901734	1497.47659	72.64537572	9.742774566	NA	NA	NA	NA	18.85	NA
27.T.4	15.64187807	13.87418284	42.83398178	8.090166912	17.56050829	41.33609987	14.07786534	17.13435826	22.77129179	13.18019986	3.652712861	3.017149623	439.5519996	76.29254654	82.10713995	2.622725512	32.56136721	2.064854337	2.782613162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11841.79573	123.0763533	418.3535613	1300.67094	56.87920228	8.451566952	NA	100.408547	NA	54.3980057	19.20512821	NA
34.T.1	10.03452842	18.64245838	62.52023632	10.546823849999999	24.66067913	65.60727343	20.83993233	31.88442611	41.71666317	20.03514046	4.40280637	4.382661826	824.5101376	139.6100871	159.8254477	9.769457909	17.23595274	2.048488749	1.236661905	0.0387	0.571451668	3.912651979	3.598487197	2531	53.86340446	0.045755981	0.274617892	0.870438251	0.814518849	19.13750122	29.51147386	19977.97097	1664.130932	1923.374364	3238.696398	681.7336864	60.15254237	5.578813559	120.5625	NA	80.38601695	104.3775424	NA
44.T.3	17.39923044	22.0589335	80.31496339	12.31767622	33.11945185	71.76659618	27.6489979	31.78960515	41.4410587	30.45121658	5.556018456	4.061892116	688.1613188	129.8791865	112.941476	4.426154466	39.09360564	2.881514794	1.348275061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15377.44728	45.14430693	739.1586634	1526.833168	61.33391089	12017.55891	NA	NA	NA	35.89554455	7.666089109	NA
21.T.5	22.31786715	17.69987587	67.68658145	10.47611639	29.36323746	63.49787191	24.13200368	20.8413952	25.63491863	25.24183501	3.940595563	2.761290167	385.0560117	61.43764858	51.91819996	1.788493841	37.24867267	2.067813156	1.115721138	0.00815	0.712313954	9.508194364	1.140978707	1382665	55.45168356	0.215318756	0.081816527	0.523319549	1.339884804	17.62045661	54.77608419	16729.67514	19.18757225	463.5982659	1820.115896	79.73699422	14.14884393	NA	NA	NA	39.53294798	3.930057803	NA
52.T.2	17.97893552	13.67969428	39.78220051	6.79728403	16.1351361	38.05721636	14.96729125	13.63397047	26.92869128	11.41458192	3.684419188	2.986322007	265.0614855	74.13417332	75.10048172	1.927899193	38.159121	1.752944616	2.820483721	4.05765072	0.101746878	3.066800149	1.388480386	5953001	7.366617262	0.293619309	0.100862857	0.356784869	0.279229878	9.227775321	48.26099932	10665.06841	22.38454545	200.1727273	1616.149318	28.49136364	7.044545455	NA	NA	NA	NA	NA	NA
64.T.2	15.38605331	10.28198213	34.5729362	5.773215993	14.86570308	32.5654374	12.71620584	14.35694556	21.80679142	15.42441626	5.775255315	4.12516934	315.5432446	60.55741449	46.92667374	7.299287178	30.93729859	1.484474693	1.622899804	0.00555	0.29764049	13.67791646	0.794255037	4158290	8.609048689	0.56308923	0.093449853	0.754254905	0.199360658	18.54277417	10.87664059	5268.868721	24.14018265	393.893379	1362.069178	69.94200913	4.274657534	NA	NA	NA	NA	3.168493151	NA
75.T.0	17.28377264	25.81539808	55.71962377	9.155318755	26.42946463	53.81070552	22.15248825	16.9833984	26.80189112	38.36535638	3.884670821	3.170568472	275.0985263	48.44554021	64.93343341	3.202036456	30.82747986	3.007918893	3.157909999	0.0173	0.388501257	7.714469734	2.118564858	10693958	12.1817088	0.31287565	0.102832997	1.234752248	0.209353505	58.90702732	149.1153465	9772.43157	104.5719008	333.0654545	1255.355372	94.84727273	3.195371901	NA	43.23917355	NA	19.93305785	5.8	NA
63.T.3	27.34411097	14.60334174	50.95526127	6.922813579	19.60092523	40.15896639	15.05345645	14.07839847	30.41257156	16.79466844	3.374067963	3.761596705	443.6287108	100.2744088	42.69175084	1.455796487	55.05416096	1.553176963	1.331454121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2452.198045	88.65083799	63.74217877	965.7296089	15.16452514	11.10083799	NA	76.60418994	NA	NA	6.080446927	NA
39.T.3	16.97865066	18.0614819	46.88143024	10.03954087	20.42077172	59.49985612	15.78409871	24.20449222	27.29993481	13.94417055	3.934733648	3.111131611	859.3587895	208.8649447	143.2388924	11.34058728	39.71226395	1.462227094	1.188538287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20651.3117	5364.669495	2272.268578	2524.358257	925.0068807	6236.952523	77.60275229	24.79059633	NA	NA	20.11513761	11.08302752
7.T.2	13.51699777	10.43373535	28.53915535	5.179723209	11.2929486	22.98833213	10.18867964	13.90273131	22.97030964	11.12369495	4.093237035	3.091874089	167.9133727	47.49830365	49.97617009	5.812447443	24.23610332	1.403675677	1.233635262	5.594569748	0.774390861	5.352997035	1.313772714	526392	8.049133318	0.184793482	0.180971811	2.614272224	0.429921568	8.284391097	72.74067141	10052.79485	14.36395664	212.4834688	715.30271	14.24471545	8.019783198	NA	NA	186.699458	NA	NA	NA
67.T.6	18.69593917	15.32077094	50.86186747	6.061755085	19.90991287	51.10937616	17.80102797	17.42396324	25.88449056	14.64578095	4.957990023	6.121236544	311.5808161	89.85844298	72.01770137	1.3632709	21.13886406	1.686332769	1.751338914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23348.61121	22.35757009	425.8439252	1529.778505	49.7446729	15.38598131	NA	NA	NA	20.23906542	11.2246729	NA
64.T.6	14.71188536	11.3727439	35.40350243	6.466356293	15.32832728	34.4054342	13.07973335	14.52280434	25.10365373	12.06739999	3.771945614	3.479778464	348.871711	58.9951905	62.74038214	2.6450125	29.84087819	1.386208999	1.558467556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4560.981796	79.24289277	193.8269327	2202.668828	23.15660848	2.940149626	NA	NA	NA	NA	3.697256858	NA
7.T.5	17.40658044	11.67698895	31.87491334	5.046514568	12.46638293	25.77651414	10.80086441	13.79731425	23.60657809	14.06620638	3.885922495	3.072599471	190.9130148	72.25917837	71.74561235	9.005631585	32.52467094	1.568119456	1.499790095	17.07061806	0.457645331	11.45072547	5.543561743	621063	14.61638087	0.279861483	0.21404924	1.276977077	1.007127158	17.03547145	209.0588306	12685.47251	8.378362573	267.3330409	334.4994152	12.10643275	8.056140351	NA	NA	NA	NA	NA	NA
46.T.Flare	10.13054275	21.16430241	64.93937254	12.90323843	36.37877019	79.85807946	28.85485077	28.08675032	38.25373295	31.00897761	4.748765312	3.365392075	571.9766761	126.5071359	121.6202624	4.670131922	29.51452006	1.680047883	0.987727964	0.0422	0.0278	5.85167453	0.885873679	3000	29.57482487	0.100507253	0.20136696	0.142301054	0.498945551	19.16057318	78.8712962	18397.58035	21241.74254	3376.545025	4468.033831	5809.383333	1537.845522	1631.675124	548.5166667	NA	244.8313433	158.181592	409.0965174
1.T.2	22.06034581	14.14736461	50.8434095	6.959817886	19.71651242	46.68390761	16.67382044	17.0088328	23.18971111	12.08281714	4.342620885	3.394359349	392.9697051	80.97231575	77.41889429	1.47228447	48.91188935	1.785680416	1.638062092	0.335999469	0.256212061	9.580092505	3.567044657	6493582	17.1378766	0.493368895	0.219140648	0.786721984	0.259309369	24.92104848	61.42296901	18833.07487	69.22897436	532.5248718	1770.305385	44.00358974	3.796153846	NA	32.30615385	533.0666667	NA	17.67923077	NA
74.T.1	16.13337618	14.70234805	54.03528963	8.356757162	22.17937763	47.15709444	18.11102944	17.83638996	26.15856719	20.37863558	3.67316121	3.340717175	218.454579	58.23018824	48.3301398	1.893752773	31.519435820000002	2.154826182	2.120294142	NA	1.189052563	13.31412631	1.388489182	2844021	26.30270274	0.489602142	0.072460419	1.965451749	0.244148454	38.41912282	23.24438093	11381.44954	55.95417957	496.598452	1357.597523	71.02724458	8.666873065	NA	NA	NA	NA	NA	NA
40.T.4	16.95828548	15.78011028	54.59233567	9.156696885	23.22144505	54.42594044	19.9503426	22.92438754	32.74965978	17.77419006	5.269136999	5.459699414	692.6594489	150.5170663	110.0878136	4.315849124	31.55245686	1.505194016	1.615333944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14870.04867	869.2123894	342.4469027	2531.958997	146.2020649	152.2480826	NA	33.8979351	NA	NA	15.55545723	NA
13.T.0	7.959005886	16.19015845	52.89352068	11.00175617	26.2357075	50.59908986	18.37304257	25.74487322	22.77336937	16.78056498	4.909155205	6.106526848	486.6908061	60.18257088	97.67625067	11.63164329	23.17364197	1.495523319	1.104626817	0.00971	0.344459638	11.17453844	0.315393688	3734	13.57949643	0.726095928	0.316461557	0.126322937	3.209433219	24.26793788	29.33351327	10238.24907	13161.89173	3663.486933	512.9882667	3189.227733	NA	242.6938667	467.7952	NA	53.96906667	256.7648	90.8576
24.T.1	19.85835547	11.82518154	39.23486752	6.768225376	16.14763125	38.53916663	13.30442191	18.75438104	25.90183764	13.76251154	3.624030845	3.577118645	355.0426122	88.41741042	69.65448871	1.824490118	37.88265713	1.388134533	2.14109337	4.677569289	18.8333768	9.568749453	0.2783393	1569318	10.65719884	0.057884512	0.031701343	29.1661859	0.197358645	9.835024081	37.04722063	4378.998113	98.87578616	46.25	872.5468553	52.4091195	NA	NA	187.6540881	65.97924528	NA	45.88144654	NA
14.T.0	19.07661231	14.09605279	47.26607765	6.906670155	19.66255533	47.7146244	18.52944699	17.00785789	46.05630846	19.50086958	3.159601615	2.854856188	279.8863814	69.03699027	49.7882506	1.325756409	34.83726932	1.909233885	1.158087371	0.0868	0.31364281	8.677758548	0.778233049	1157011	19.79207476	1.024872457	0.143787784	0.427609533	0.353045966	12.5855993	56.95331844	18121.73441	65.42768817	141.0717742	3337.044892	88.9655914	22.67526882	46.05806452	84.03333333	NA	342.4174731	124.8553763	79.04731183
57.T.0	10.06407818	12.63347927	39.19426787	7.05269492	14.90214531	32.70160908	12.42685847	17.40717168	40.20962883	17.47049388	6.916640906	4.494124327	391.0629179	48.96826352	72.7321271	9.861080687	21.67318293	2.12983868	1.199527363	0.0483	1.594139355	8.771868559	6.793896367	473344	15.62671984	1.091502056	0.387494992	0.273203992	0.0988	574.5267113	85.23403787	7205.742295	39.98655738	48.36688525	473.0308197	25.85409836	6.88852459	NA	NA	1115.132459	NA	NA	NA
34.T.2	16.49293417	13.91146672	58.6183541	8.336936004	24.51130355	51.27952663	18.16090263	22.18915158	31.64862016	40.84740336	4.142166979	4.099008491	502.7772726	143.9014703	198.3454827	4.556581829	38.29179592	2.090250295	1.620906841	0.401166403	0.614766651	15.05349332	2.417353337	2451	28.58349401	0.046284226	0.189423447	0.780950465	0.67756398	19.17150104	191.1050167	18357.17443	223.3448864	255.8625	42.06164773	557.3664773	NA	NA	NA	NA	NA	13.69346591	NA
63.T.6	18.16524446	15.66715175	102.6770926	11.77961108	34.396996969999996	66.66652721	26.41550889	27.57430837	43.01645966	32.45252929	5.178662209	5.885387962	763.6998563	117.466156	122.8508432	5.207069891	34.83946809	4.116807615	2.195195775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11553.59846	159.9507692	171.8006154	1335.141538	81.75661538	NA	NA	37.16523077	NA	NA	8.145230769	NA
74.T.4	20.45363929	13.84103751	53.97693084	7.708911746	20.91133794	45.31780064	16.74296495	18.35408371	30.11664772	16.74808208	3.748591827	3.82818888	352.5350445	91.29893178	56.30472499	1.964152771	40.68575332	2.182747893	2.804185025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10811.65831	9.309329446	153.2489796	1986.527988	22.05364431	NA	NA	NA	NA	NA	7.462390671	NA
76.T.0	14.13332233	14.30848174	30.45461259	5.808427722	10.0053196	23.11823759	11.65842828	11.75602992	20.35053223	20.04765277	3.318798521	2.367969466	297.1997962	52.00411872	50.6598323	6.85412505	19.42982188	1.260081182	1.293468556	7.295683719	0.219779576	8.56154698	0.35346223	190142	1.942143272	0.279818408	0.181012702	0.383722119	0.0773	16.36607514	18.54013691	19495.22262	15.61746032	142.265873	4428.613889	16.90753968	NA	NA	NA	NA	NA	NA	NA
76.T.5	17.32694552	17.5651034	67.22272515	7.790250116	23.33265439	53.03293184	20.67421572	18.46190026	98.04975975	21.78069034	3.935952782	3.414857043	805.248549	147.7086742	109.2448738	4.770652876	32.7852069	1.582677635	1.227323549	NA	0.121939151	14.10725317	2.257153396	848702	6.702397274	0.405072239	0.136337584	0.305443241	0.460673271	33.54945406	45.637505	22323.29922	68.02529183	370.8198444	941.4019455	202.8803502	16254.93677	NA	21.70097276	NA	42.02256809	8.888910506	NA
64.T.5	14.0334831	11.70077198	30.08961357	5.555742942	12.78982497	25.8642114	10.89981691	12.73225611	24.55006942	9.408279763	3.667738058	3.112607632	311.6539926	62.8885091	81.94302676	2.443388514	28.80905743	1.784445716	2.587301393	0.0145	0.133783715	17.31941868	0.752774068	3415210	6.146116184	1.687420638	0.18026008	0.557297863	0.265309824	56.05857744	42.08461336	19141.24356	30.41561644	411.4786301	2711.767671	55.3109589	32.80986301	NA	NA	NA	NA	4.054246575	NA
36.T.0	15.97783692	21.1608675	20.97259096	4.046361211	20.19964155	21.83712601	10.82222732	9.02456787	48.47152899	12.53508148	5.494918866	4.24862646	1247.624291	148.0783259	189.8865297	15.01682471	15.55622453	0.724470838	1.78690268	0.182383666	0.227593569	4.429227991	15.73483706	12238	6.840145597	0.708114521	0.053416871	0.020581601	0.0438	7.722020004	8.813594361	9222.232491	11308.13249	163.0541516	491.1870036	4334.841155	303.0303249	2781.410469	31356.97473	NA	3810.967509	15848.2556	1072.242238
14.T.6	21.04161046	14.58657116	43.94683713	5.80763062	16.76556065	51.08180724	14.22964711	12.27257111	20.51270988	12.25006319	3.950049491	2.954579938	486.3682057	110.5374672	84.89555032	14.71722489	53.08917452	1.238994766	0.932747031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21791.33375	7.527863777	445.6472136	320.5907121	78.57708978	NA	NA	25.21377709	464.1571207	16.46362229	5.9625387	NA
21.T.2	15.04364818	12.81200311	49.64570562	7.34329917	20.876499	41.47080839	16.98894753	13.85156186	30.00476885	20.88705886	4.276195973	3.420059271	207.02570360000001	46.6921908	40.93603346	3.217385685	26.48013228	2.115225191	1.115258502	NA	0.180042165	6.694479779	0.534365145	4053680	22.77457222	0.187676067	0.135717441	0.922188647	0.378125363	13.64203535	19.79376875	14238.77366	40.11508951	554.5918159	5600.623529	75.19079284	35.10997442	NA	NA	1919.98312	NA	NA	NA
23.T.5	16.7718689	20.04283052	59.12918595	8.744137844	23.40141198	54.28149106	19.60527388	20.40305947	35.15395914	22.25218159	4.074545475	3.74787859	508.0382146	137.9608691	85.20482739	17.98545326	35.4432074	2.746938909	1.550533835	0.0909	0.334225205	17.16123267	2.250471983	7018	24.90300771	0.068615577	0.285199892	0.544888977	2.456293675	41.96727061	121.3089875	23422.84578	48.95869191	436.1283993	2127.427539	38.26247849	NA	NA	NA	NA	NA	8.924784854	NA
24.T.2	21.16481389	13.4450293	47.69214449	7.418073549	19.26663584	40.38842742	16.27939051	18.9103387	34.61229745	16.4878635	3.895336173	3.679509257	380.5613158	101.1599486	66.7983716	1.935271887	40.54749395	1.975543009	2.92737683	0.245598134	0.0822	9.470410573	1.793642977	3185201	16.85954335	0.507402436	0.161630562	0.707064696	1.039175618	75.9310841	17.58881537	7880.336842	39.86315789	249.4368421	3400.873994	73.92569659	6.696594427	9.350773994	150.0136223	473.2678019	37.43653251	36.29071207	NA
73.T.0	11.04145443	11.13271158	31.06499678	5.41570393	11.94141723	24.68437259	9.929652507	14.7127335	18.88533687	22.08980828	10.23379478	5.939050336	540.1296934	64.53271501	51.5903424	14.02100282	19.2393954	1.477550994	2.6321142809999998	0.0841	0.35259348	14.08745307	3.72760656	129681	8.871983583	0.513892786	0.058140657	0.826130741	0.213004735	18.14046454	8.92984187	3106.004573	151.942378	75.27134146	491.4301829	59.91463415	NA	NA	45.85945122	NA	NA	14.64359756	NA
36.T.4	16.11047448	14.72864421	48.76123509	7.746359958	18.60770456	39.23749351	14.78337301	18.54396504	43.93984118	17.92307541	4.053566971	3.208408671	449.1717785	80.22745392	93.92501969	2.703829051	28.63806269	2.896343371	3.26884713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4918.364596	34.68322981	109.6409938	2438.953727	26.87701863	7.640993789	NA	NA	NA	NA	16.86459627	NA
27.T.6	18.76652826	15.20977106	42.74645852	8.580749032	21.23514765	52.2831103	16.86608839	22.34420253	21.68259724	17.04923514	3.700582719	3.380558185	661.795607	155.4702906	119.0472985	6.851188824	46.19036034	1.590880473	2.105783586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12689.90165	201.4664835	226.3502747	6478.450275	197.6436813	6.872527473	NA	NA	NA	28.64423077	16.37362637	NA
18.T.5	17.06572518	16.65486954	50.64714566	7.123588144	20.47424837	42.90128113	21.97341801	16.68738954	24.75303116	18.30733936	3.523906957	3.348240044	246.3997868	62.1110968	54.2353572	2.448242581	26.60722419	2.225686024	2.654189856	0.0642	0.277985253	15.86277639	1.606665672	2362523	9.731190173	0.437322397	0.008265	1.340136011	0.110616135	55.47552195	40.90695632	21948.77037	31.48412698	401.0415344	3854.665608	19.16031746	10.39153439	NA	NA	NA	NA	3.357407407	NA
70.T.0	15.30457751	13.14521705	29.92247989	5.442855346	12.74782396	24.25512615	11.3358334	10.95276674	20.22338547	15.88064596	4.022380812	3.47035597	173.2976268	34.29393828	48.93437001	2.545477506	20.6888777	1.951904559	1.109419094	0.0898	0.593905306	1.924684422	1.586662676	108864	13.39780535	0.019147387	0.005043071	4.448809312	0.0969	70.25052983	21.42122593	9559.263265	22.00874636	230.861516	1192.611953	32.0877551	NA	NA	NA	NA	NA	NA	NA
